顧客ID,売上_バッグ,購買回数_バッグ,売上_小物,購買回数_小物,売上_ボトムス,購買回数_ボトムス,売上_トップス,購買回数_トップス,売上_アウター,購買回数_アウター,group
C00001659,17600.0,2.0,0.0,0.0,16500.0,1.0,41100.0,4.0,0.0,0.0,1
C00001660,0.0,0.0,0.0,0.0,0.0,0.0,37900.0,2.0,0.0,0.0,3
C00001661,17600.0,2.0,10880.0,3.0,110000.0,6.0,125200.0,7.0,168400.0,4.0,2
C00001662,12900.0,1.0,10080.0,2.0,0.0,0.0,22800.0,1.0,0.0,0.0,3
C00001663,5890.0,1.0,9020.0,3.0,0.0,0.0,12400.0,1.0,31000.0,1.0,0
C00001664,0.0,0.0,4560.0,1.0,0.0,0.0,16300.0,2.0,18000.0,1.0,0
C00001665,0.0,0.0,0.0,0.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001666,0.0,0.0,0.0,0.0,20000.0,1.0,0.0,0.0,39600.0,1.0,0
C00001667,17600.0,2.0,0.0,0.0,28600.0,2.0,24800.0,2.0,246600.0,4.0,0
C00001668,9800.0,1.0,0.0,0.0,50500.0,3.0,68700.0,4.0,0.0,0.0,3
C00001669,0.0,0.0,7460.0,2.0,36500.0,2.0,7600.0,1.0,0.0,0.0,3
C00001670,9800.0,1.0,0.0,0.0,46700.0,2.0,71600.0,6.0,0.0,0.0,3
C00001671,5890.0,1.0,2940.0,1.0,18100.0,1.0,51000.0,4.0,0.0,0.0,3
C00001672,20000.0,2.0,980.0,1.0,14300.0,1.0,63400.0,3.0,41200.0,1.0,1
C00001673,5890.0,1.0,0.0,0.0,161700.0,6.0,52200.0,5.0,0.0,0.0,2
C00001674,0.0,0.0,4800.0,1.0,16500.0,1.0,23800.0,2.0,0.0,0.0,3
C00001675,5890.0,1.0,0.0,0.0,16500.0,1.0,71400.0,5.0,0.0,0.0,3
C00001676,0.0,0.0,2180.0,1.0,16500.0,1.0,23800.0,2.0,0.0,0.0,3
C00001677,15600.0,1.0,0.0,0.0,25700.0,2.0,11900.0,2.0,84800.0,2.0,0
C00001678,0.0,0.0,980.0,1.0,20000.0,1.0,0.0,0.0,0.0,0.0,3
C00001679,59600.0,2.0,1200.0,1.0,14300.0,1.0,0.0,0.0,0.0,0.0,1
C00001680,0.0,0.0,1200.0,1.0,0.0,0.0,8900.0,1.0,56200.0,2.0,0
C00001681,50100.0,4.0,0.0,0.0,52700.0,3.0,7600.0,1.0,0.0,0.0,1
C00001682,9800.0,1.0,0.0,0.0,34100.0,2.0,94700.0,5.0,52900.0,2.0,0
C00001683,11780.0,1.0,0.0,0.0,60000.0,1.0,12300.0,1.0,20800.0,1.0,0
C00001684,31200.0,2.0,0.0,0.0,30400.0,2.0,18400.0,1.0,111100.0,2.0,0
C00001685,0.0,0.0,21120.0,2.0,0.0,0.0,31000.0,3.0,16800.0,1.0,0
C00001686,12900.0,1.0,14400.0,1.0,0.0,0.0,17600.0,1.0,0.0,0.0,3
C00001687,10200.0,1.0,2940.0,1.0,33000.0,2.0,15900.0,1.0,0.0,0.0,3
C00001688,0.0,0.0,980.0,1.0,88400.0,5.0,73600.0,1.0,0.0,0.0,3
C00001689,8800.0,1.0,0.0,0.0,20000.0,1.0,0.0,0.0,39600.0,1.0,0
C00001690,12690.0,2.0,1960.0,2.0,18100.0,1.0,0.0,0.0,35200.0,1.0,0
C00001691,20000.0,2.0,980.0,1.0,34100.0,2.0,64600.0,3.0,0.0,0.0,1
C00001692,32900.0,3.0,0.0,0.0,0.0,0.0,12900.0,1.0,54900.0,2.0,1
C00001693,0.0,0.0,0.0,0.0,14300.0,1.0,19900.0,2.0,18000.0,1.0,0
C00001694,0.0,0.0,2180.0,1.0,65100.0,4.0,47900.0,2.0,18000.0,1.0,0
C00001695,0.0,0.0,2180.0,1.0,14300.0,1.0,31000.0,3.0,0.0,0.0,3
C00001696,9800.0,1.0,2180.0,1.0,14300.0,1.0,7900.0,1.0,0.0,0.0,3
C00001697,12690.0,2.0,0.0,0.0,74100.0,4.0,0.0,0.0,104500.0,2.0,0
C00001698,0.0,0.0,0.0,0.0,40000.0,2.0,0.0,0.0,0.0,0.0,3
C00001699,0.0,0.0,5280.0,1.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001700,0.0,0.0,0.0,0.0,20000.0,1.0,43500.0,3.0,0.0,0.0,3
C00001701,0.0,0.0,1960.0,1.0,14300.0,1.0,7900.0,1.0,68000.0,1.0,0
C00001702,9800.0,1.0,4800.0,1.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001703,8800.0,1.0,4360.0,3.0,20000.0,1.0,0.0,0.0,0.0,0.0,3
C00001704,24400.0,2.0,9100.0,2.0,86600.0,7.0,39500.0,3.0,62000.0,3.0,2
C00001705,0.0,0.0,8540.0,3.0,96800.0,4.0,90800.0,4.0,0.0,0.0,2
C00001706,0.0,0.0,4800.0,1.0,14300.0,1.0,0.0,0.0,20800.0,1.0,0
C00001707,14600.0,2.0,2180.0,2.0,37900.0,2.0,30800.0,2.0,0.0,0.0,1
C00001708,0.0,0.0,0.0,0.0,16500.0,1.0,7600.0,1.0,19400.0,1.0,0
C00001709,0.0,0.0,0.0,0.0,82500.0,2.0,33300.0,3.0,0.0,0.0,3
C00001710,9800.0,1.0,0.0,0.0,36500.0,2.0,0.0,0.0,20800.0,1.0,0
C00001711,0.0,0.0,25440.0,3.0,20000.0,1.0,17600.0,2.0,0.0,0.0,3
C00001712,19600.0,2.0,10080.0,2.0,19800.0,1.0,7600.0,1.0,18900.0,1.0,1
C00001713,21580.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22100.0,1.0,0
C00001714,27590.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C00001715,17600.0,1.0,0.0,0.0,16500.0,1.0,18400.0,1.0,0.0,0.0,3
C00001716,0.0,0.0,0.0,0.0,0.0,0.0,46600.0,3.0,19800.0,1.0,0
C00001717,0.0,0.0,4560.0,1.0,18100.0,1.0,65800.0,4.0,21000.0,1.0,0
C00001718,0.0,0.0,5280.0,1.0,0.0,0.0,15800.0,1.0,0.0,0.0,3
C00001719,0.0,0.0,980.0,1.0,49500.0,2.0,38700.0,2.0,0.0,0.0,3
C00001720,15600.0,1.0,0.0,0.0,196500.0,4.0,0.0,0.0,38900.0,1.0,2
C00001721,0.0,0.0,0.0,0.0,118700.0,3.0,30400.0,1.0,0.0,0.0,3
C00001722,9800.0,1.0,10560.0,1.0,50500.0,3.0,62400.0,2.0,67100.0,2.0,2
C00001723,9800.0,1.0,0.0,0.0,16500.0,1.0,28200.0,2.0,0.0,0.0,3
C00001724,9800.0,1.0,4360.0,1.0,30800.0,2.0,8700.0,1.0,36600.0,2.0,0
C00001725,9800.0,1.0,0.0,0.0,19800.0,1.0,11000.0,1.0,0.0,0.0,3
C00001726,0.0,0.0,3600.0,3.0,100600.0,4.0,7600.0,1.0,21000.0,1.0,2
C00001727,0.0,0.0,1200.0,1.0,32400.0,2.0,41900.0,3.0,31900.0,1.0,0
C00001728,12900.0,1.0,0.0,0.0,0.0,0.0,16000.0,1.0,0.0,0.0,3
C00001729,7800.0,1.0,980.0,1.0,21900.0,2.0,62800.0,2.0,0.0,0.0,3
C00001730,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,19400.0,1.0,0
C00001731,0.0,0.0,10560.0,1.0,0.0,0.0,7600.0,1.0,18000.0,1.0,0
C00001732,16090.0,2.0,11880.0,2.0,57700.0,3.0,90900.0,4.0,0.0,0.0,2
C00001733,0.0,0.0,980.0,1.0,37900.0,2.0,20000.0,2.0,0.0,0.0,3
C00001734,0.0,0.0,0.0,0.0,40000.0,2.0,11000.0,1.0,0.0,0.0,3
C00001735,0.0,0.0,7560.0,2.0,20000.0,1.0,0.0,0.0,0.0,0.0,3
C00001736,30900.0,3.0,10340.0,3.0,78000.0,3.0,46000.0,5.0,56900.0,2.0,2
C00001737,17600.0,2.0,5280.0,1.0,32400.0,2.0,135300.0,8.0,37800.0,2.0,2
C00001738,5890.0,1.0,7460.0,3.0,0.0,0.0,30200.0,1.0,0.0,0.0,3
C00001739,16600.0,2.0,5280.0,1.0,16500.0,1.0,25900.0,2.0,0.0,0.0,1
C00001740,12900.0,1.0,0.0,0.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001741,0.0,0.0,2940.0,1.0,14300.0,1.0,42300.0,3.0,54000.0,1.0,0
C00001742,9800.0,1.0,2180.0,2.0,0.0,0.0,11000.0,1.0,82400.0,1.0,0
C00001743,0.0,0.0,1200.0,1.0,28600.0,1.0,98700.0,4.0,0.0,0.0,3
C00001744,6800.0,1.0,12360.0,3.0,53000.0,3.0,21100.0,2.0,52900.0,2.0,2
C00001745,0.0,0.0,0.0,0.0,78100.0,4.0,0.0,0.0,0.0,0.0,3
C00001746,9800.0,1.0,11060.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00001747,0.0,0.0,11540.0,3.0,90500.0,2.0,23400.0,2.0,0.0,0.0,3
C00001748,0.0,0.0,0.0,0.0,69500.0,2.0,0.0,0.0,0.0,0.0,3
C00001749,5890.0,1.0,0.0,0.0,14300.0,1.0,0.0,0.0,0.0,0.0,3
C00001750,0.0,0.0,0.0,0.0,14300.0,1.0,30500.0,2.0,0.0,0.0,3
C00001751,27400.0,3.0,0.0,0.0,39800.0,2.0,8900.0,1.0,0.0,0.0,1
C00001752,12690.0,2.0,5280.0,1.0,37900.0,2.0,38600.0,3.0,0.0,0.0,1
C00001753,7800.0,1.0,0.0,0.0,14300.0,1.0,7600.0,1.0,0.0,0.0,3
C00001754,0.0,0.0,0.0,0.0,119000.0,5.0,31900.0,3.0,0.0,0.0,3
C00001755,19600.0,2.0,20400.0,3.0,50500.0,3.0,74400.0,3.0,0.0,0.0,2
C00001756,0.0,0.0,6540.0,2.0,16500.0,1.0,54600.0,4.0,22100.0,1.0,0
C00001757,5890.0,1.0,0.0,0.0,20000.0,1.0,32000.0,1.0,0.0,0.0,3
C00001758,0.0,0.0,7200.0,3.0,99000.0,2.0,0.0,0.0,0.0,0.0,3
C00001759,0.0,0.0,0.0,0.0,16500.0,1.0,34300.0,2.0,0.0,0.0,3
C00001760,0.0,0.0,0.0,0.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001761,0.0,0.0,2280.0,1.0,48600.0,2.0,27600.0,3.0,0.0,0.0,3
C00001762,0.0,0.0,0.0,0.0,52200.0,3.0,11000.0,1.0,0.0,0.0,3
C00001763,0.0,0.0,2180.0,1.0,54300.0,3.0,0.0,0.0,0.0,0.0,3
C00001764,46000.0,2.0,0.0,0.0,0.0,0.0,15200.0,1.0,0.0,0.0,1
C00001765,46400.0,3.0,25000.0,8.0,100300.0,6.0,32200.0,3.0,29000.0,1.0,2
C00001766,5890.0,1.0,0.0,0.0,16500.0,1.0,0.0,0.0,0.0,0.0,3
C00001767,0.0,0.0,4800.0,1.0,95100.0,3.0,84600.0,5.0,0.0,0.0,2
C00001768,0.0,0.0,980.0,1.0,36200.0,2.0,73400.0,3.0,16800.0,1.0,0
C00001769,0.0,0.0,980.0,1.0,0.0,0.0,36800.0,2.0,0.0,0.0,3
C00001770,12900.0,1.0,3160.0,2.0,62700.0,2.0,116000.0,3.0,35200.0,1.0,2
C00001771,25800.0,2.0,11340.0,2.0,115600.0,7.0,41900.0,4.0,0.0,0.0,2
C00001772,15690.0,2.0,6260.0,2.0,32400.0,2.0,11000.0,1.0,63300.0,2.0,0
C00001773,9800.0,1.0,14400.0,1.0,98900.0,4.0,56400.0,2.0,0.0,0.0,2
C00001774,29780.0,4.0,6840.0,1.0,37900.0,2.0,45900.0,3.0,18900.0,1.0,1
C00001775,6800.0,1.0,0.0,0.0,0.0,0.0,14500.0,1.0,0.0,0.0,3
C00001776,10200.0,1.0,0.0,0.0,14300.0,1.0,16000.0,1.0,56400.0,2.0,0
C00001777,5890.0,1.0,0.0,0.0,14300.0,1.0,28400.0,2.0,0.0,0.0,3
C00001778,6800.0,1.0,4580.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3
C00001779,0.0,0.0,0.0,0.0,68200.0,2.0,58800.0,5.0,16800.0,1.0,0
C00001780,0.0,0.0,2280.0,1.0,14300.0,1.0,0.0,0.0,0.0,0.0,3
C00001781,0.0,0.0,4800.0,1.0,52200.0,3.0,15100.0,1.0,0.0,0.0,3
C00001782,5890.0,1.0,0.0,0.0,46700.0,3.0,44100.0,2.0,18900.0,1.0,0
C00001783,0.0,0.0,5280.0,1.0,33000.0,1.0,15900.0,1.0,0.0,0.0,3
C00001784,0.0,0.0,5280.0,1.0,0.0,0.0,0.0,0.0,18000.0,1.0,0
C00001785,16600.0,2.0,0.0,0.0,34100.0,2.0,66200.0,4.0,0.0,0.0,1
C00001786,77000.0,3.0,11860.0,3.0,144000.0,6.0,27000.0,2.0,0.0,0.0,1
C00001787,12900.0,1.0,1960.0,1.0,49500.0,1.0,7900.0,1.0,16800.0,1.0,0
C00001788,0.0,0.0,0.0,0.0,0.0,0.0,65200.0,2.0,0.0,0.0,3
C00001789,0.0,0.0,0.0,0.0,0.0,0.0,12300.0,1.0,19400.0,1.0,0
C00001790,6800.0,1.0,11880.0,3.0,19800.0,1.0,31800.0,2.0,37800.0,1.0,0
C00001791,0.0,0.0,0.0,0.0,20000.0,1.0,0.0,0.0,18000.0,1.0,0
C00001792,15600.0,2.0,3260.0,2.0,0.0,0.0,65600.0,3.0,0.0,0.0,1
C00001793,15600.0,1.0,20600.0,3.0,86300.0,5.0,56200.0,4.0,31900.0,1.0,2
C00001794,0.0,0.0,5280.0,1.0,14300.0,1.0,72300.0,4.0,31900.0,1.0,0
C00001795,0.0,0.0,6100.0,2.0,116600.0,3.0,15100.0,1.0,0.0,0.0,3
C00001796,0.0,0.0,4800.0,1.0,36300.0,2.0,40600.0,3.0,0.0,0.0,3
C00001797,0.0,0.0,0.0,0.0,14300.0,1.0,24500.0,2.0,0.0,0.0,3
C00001798,0.0,0.0,0.0,0.0,33000.0,2.0,17400.0,1.0,79200.0,1.0,0
C00001799,25800.0,1.0,12840.0,2.0,82500.0,4.0,58200.0,3.0,94100.0,4.0,2
C00001800,20700.0,2.0,2940.0,1.0,18100.0,1.0,33500.0,2.0,0.0,0.0,1
C00001801,0.0,0.0,0.0,0.0,20000.0,1.0,40400.0,3.0,0.0,0.0,3
C00001802,32600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C00001803,0.0,0.0,0.0,0.0,0.0,0.0,51300.0,2.0,0.0,0.0,3
C00001804,36300.0,2.0,0.0,0.0,0.0,0.0,31600.0,1.0,20800.0,1.0,1
C00001805,0.0,0.0,2280.0,1.0,56500.0,3.0,0.0,0.0,18000.0,1.0,0
C00001806,0.0,0.0,1200.0,1.0,14300.0,1.0,0.0,0.0,16800.0,1.0,0
C00001807,7800.0,1.0,7240.0,2.0,32400.0,2.0,25200.0,2.0,22100.0,1.0,0
C00001808,12900.0,1.0,0.0,0.0,0.0,0.0,27300.0,2.0,30800.0,1.0,0
C00001809,8800.0,1.0,3600.0,2.0,0.0,0.0,0.0,0.0,18000.0,1.0,0
C00001810,0.0,0.0,0.0,0.0,53000.0,3.0,12300.0,1.0,30800.0,1.0,0
C00001811,6800.0,1.0,2180.0,1.0,80000.0,2.0,0.0,0.0,18000.0,1.0,0
C00001812,0.0,0.0,0.0,0.0,36500.0,2.0,0.0,0.0,0.0,0.0,3
C00001813,29400.0,1.0,0.0,0.0,0.0,0.0,16500.0,2.0,0.0,0.0,3
C00001814,9800.0,1.0,2280.0,1.0,16500.0,1.0,0.0,0.0,38900.0,1.0,0
C00001815,15600.0,2.0,0.0,0.0,159400.0,6.0,57100.0,3.0,0.0,0.0,2
C00001816,32600.0,3.0,0.0,0.0,0.0,0.0,55200.0,1.0,0.0,0.0,1
C00001817,7800.0,1.0,0.0,0.0,0.0,0.0,20000.0,2.0,72200.0,2.0,0
C00001818,10200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16800.0,1.0,0
C00001819,17600.0,2.0,36780.0,3.0,22800.0,1.0,36100.0,3.0,41200.0,1.0,2
C00001820,9800.0,1.0,0.0,0.0,14300.0,1.0,33500.0,2.0,0.0,0.0,3
C00001821,26400.0,2.0,4800.0,1.0,18100.0,1.0,73400.0,3.0,0.0,0.0,1
C00001822,0.0,0.0,4800.0,1.0,48500.0,2.0,0.0,0.0,0.0,0.0,3
C00001823,10200.0,1.0,5280.0,1.0,0.0,0.0,31800.0,2.0,0.0,0.0,3
C00001824,0.0,0.0,0.0,0.0,60000.0,1.0,36900.0,1.0,0.0,0.0,3
C00001825,0.0,0.0,0.0,0.0,33000.0,1.0,22800.0,1.0,0.0,0.0,3
C00001826,35200.0,1.0,14880.0,2.0,30800.0,2.0,0.0,0.0,0.0,0.0,1
C00001827,28290.0,3.0,17320.0,4.0,57200.0,4.0,114900.0,6.0,16800.0,1.0,2
C00001828,9800.0,1.0,7560.0,2.0,73700.0,3.0,146000.0,9.0,31900.0,1.0,2
C00001829,22490.0,3.0,0.0,0.0,14300.0,1.0,70100.0,5.0,39900.0,2.0,1
C00001830,0.0,0.0,2180.0,1.0,53900.0,3.0,0.0,0.0,16800.0,1.0,0
C00001831,0.0,0.0,3920.0,2.0,18100.0,1.0,18400.0,1.0,0.0,0.0,3
C00001832,0.0,0.0,5280.0,1.0,14300.0,1.0,15900.0,1.0,0.0,0.0,3
C00001833,0.0,0.0,0.0,0.0,20000.0,1.0,47700.0,1.0,38900.0,1.0,0
C00001834,18600.0,2.0,0.0,0.0,0.0,0.0,47900.0,2.0,37600.0,2.0,0
C00001835,29800.0,2.0,0.0,0.0,0.0,0.0,33600.0,3.0,16800.0,1.0,1
C00001836,6800.0,1.0,0.0,0.0,0.0,0.0,10000.0,1.0,0.0,0.0,3
C00001837,14600.0,2.0,0.0,0.0,0.0,0.0,7900.0,1.0,0.0,0.0,3
C00001838,22700.0,2.0,0.0,0.0,46700.0,2.0,0.0,0.0,18900.0,1.0,1
C00001839,0.0,0.0,0.0,0.0,34600.0,2.0,40700.0,4.0,59200.0,2.0,0
C00001840,0.0,0.0,9600.0,1.0,14300.0,1.0,69300.0,4.0,33600.0,1.0,0
C00001841,20400.0,1.0,0.0,0.0,142100.0,5.0,64700.0,5.0,19400.0,1.0,2
C00001842,9800.0,1.0,0.0,0.0,37900.0,2.0,97200.0,4.0,0.0,0.0,3
C00001843,7800.0,1.0,9100.0,2.0,27400.0,2.0,34900.0,4.0,49700.0,2.0,0
C00001844,61400.0,3.0,2280.0,1.0,36500.0,2.0,57900.0,4.0,21000.0,1.0,1
C00001845,7800.0,1.0,0.0,0.0,40000.0,1.0,49400.0,3.0,0.0,0.0,3
C00001846,0.0,0.0,0.0,0.0,39600.0,2.0,142800.0,5.0,0.0,0.0,3
C00001847,49000.0,2.0,2280.0,1.0,59400.0,2.0,102600.0,3.0,0.0,0.0,1
C00001848,0.0,0.0,0.0,0.0,94300.0,4.0,14500.0,1.0,0.0,0.0,3
C00001849,57000.0,6.0,0.0,0.0,89300.0,4.0,94300.0,6.0,49700.0,2.0,1
C00001850,0.0,0.0,3260.0,2.0,18100.0,1.0,15100.0,1.0,0.0,0.0,3
C00001851,0.0,0.0,7240.0,2.0,7600.0,1.0,45800.0,3.0,0.0,0.0,3
C00001852,29400.0,1.0,4300.0,1.0,0.0,0.0,25100.0,2.0,18900.0,1.0,1
C00001853,0.0,0.0,0.0,0.0,56500.0,3.0,0.0,0.0,0.0,0.0,3
C00001854,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,30800.0,1.0,0
C00001855,42100.0,3.0,5280.0,1.0,50800.0,3.0,15200.0,1.0,38800.0,1.0,1
C00001856,7800.0,1.0,0.0,0.0,39600.0,1.0,8900.0,1.0,0.0,0.0,3
C00001857,9800.0,1.0,0.0,0.0,126900.0,6.0,26700.0,1.0,50600.0,3.0,2
C00001858,0.0,0.0,0.0,0.0,0.0,0.0,78900.0,3.0,18900.0,1.0,0
C00001859,7800.0,1.0,980.0,1.0,0.0,0.0,52800.0,3.0,63800.0,1.0,0
C00001860,10200.0,1.0,0.0,0.0,0.0,0.0,84600.0,2.0,72200.0,2.0,0
C00001861,29290.0,3.0,3480.0,2.0,80800.0,4.0,49200.0,2.0,0.0,0.0,1
C00001862,10200.0,1.0,0.0,0.0,20000.0,1.0,20200.0,2.0,0.0,0.0,3
C00001863,0.0,0.0,0.0,0.0,16500.0,1.0,0.0,0.0,79200.0,1.0,0
C00001864,7800.0,1.0,0.0,0.0,62900.0,2.0,44400.0,2.0,0.0,0.0,3
C00001865,0.0,0.0,980.0,1.0,0.0,0.0,15900.0,1.0,20800.0,1.0,0
C00001866,0.0,0.0,0.0,0.0,40000.0,2.0,0.0,0.0,77800.0,1.0,0
C00001867,12900.0,1.0,4800.0,1.0,16500.0,1.0,12300.0,1.0,0.0,0.0,3
C00001868,0.0,0.0,2180.0,1.0,20000.0,1.0,7900.0,1.0,52700.0,2.0,0
C00001869,28200.0,3.0,8440.0,3.0,32400.0,2.0,0.0,0.0,66300.0,1.0,1
C00001870,8800.0,1.0,0.0,0.0,39600.0,2.0,42800.0,2.0,0.0,0.0,3
C00001871,0.0,0.0,10800.0,2.0,73700.0,3.0,0.0,0.0,0.0,0.0,3
C00001872,7800.0,1.0,31660.0,6.0,34300.0,2.0,15900.0,1.0,75000.0,2.0,2
C00001873,0.0,0.0,980.0,1.0,16500.0,1.0,85200.0,5.0,0.0,0.0,3
C00001874,6800.0,1.0,9740.0,3.0,0.0,0.0,18400.0,1.0,0.0,0.0,3
C00001875,0.0,0.0,0.0,0.0,49500.0,3.0,7900.0,1.0,0.0,0.0,3
C00001876,12900.0,1.0,980.0,1.0,37900.0,2.0,38300.0,3.0,21000.0,1.0,0
C00001877,8800.0,1.0,2180.0,1.0,113200.0,3.0,24000.0,2.0,0.0,0.0,3
C00001878,29800.0,3.0,14160.0,4.0,42200.0,3.0,38500.0,4.0,0.0,0.0,1
C00001879,9800.0,1.0,3920.0,1.0,53900.0,3.0,117600.0,3.0,16800.0,1.0,2
C00001880,30290.0,3.0,18020.0,3.0,115300.0,6.0,38000.0,3.0,0.0,0.0,2
C00001881,0.0,0.0,2940.0,1.0,0.0,0.0,34400.0,2.0,0.0,0.0,3
C00001882,0.0,0.0,4460.0,2.0,0.0,0.0,7600.0,1.0,0.0,0.0,3
C00001883,19000.0,2.0,0.0,0.0,36200.0,2.0,63900.0,4.0,18900.0,1.0,1
C00001884,26290.0,3.0,19500.0,6.0,140600.0,7.0,53700.0,4.0,16800.0,1.0,2
C00001885,20400.0,1.0,0.0,0.0,99000.0,2.0,26000.0,2.0,0.0,0.0,3
C00001886,8800.0,1.0,0.0,0.0,18100.0,1.0,31000.0,3.0,37800.0,1.0,0
C00001887,7800.0,1.0,0.0,0.0,36500.0,2.0,29000.0,1.0,0.0,0.0,3
C00001888,22700.0,2.0,9460.0,3.0,119800.0,4.0,77900.0,6.0,21000.0,1.0,2
C00001889,9800.0,1.0,3380.0,2.0,0.0,0.0,31700.0,2.0,0.0,0.0,3
C00001890,30600.0,1.0,0.0,0.0,0.0,0.0,70400.0,2.0,0.0,0.0,1
C00001891,11780.0,1.0,0.0,0.0,77000.0,2.0,18400.0,1.0,0.0,0.0,3
C00001892,20000.0,2.0,16680.0,2.0,39600.0,2.0,54800.0,4.0,49900.0,2.0,2
C00001893,9800.0,1.0,0.0,0.0,33000.0,1.0,30000.0,1.0,0.0,0.0,3
C00001894,0.0,0.0,980.0,1.0,0.0,0.0,25200.0,2.0,0.0,0.0,3
C00001895,5890.0,1.0,1960.0,1.0,0.0,0.0,40000.0,1.0,0.0,0.0,3
C00001896,35200.0,3.0,12480.0,4.0,103800.0,4.0,58500.0,5.0,52900.0,3.0,2
C00001897,0.0,0.0,0.0,0.0,33000.0,2.0,10000.0,1.0,0.0,0.0,3
C00001898,9800.0,1.0,0.0,0.0,20000.0,1.0,18400.0,1.0,19400.0,1.0,0
C00001899,0.0,0.0,4800.0,1.0,34100.0,2.0,80600.0,7.0,22100.0,1.0,2
C00001900,9800.0,1.0,0.0,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,3
C00001901,8800.0,1.0,2180.0,1.0,53900.0,3.0,42000.0,3.0,18900.0,1.0,0
C00001902,0.0,0.0,0.0,0.0,162100.0,5.0,24800.0,2.0,18900.0,1.0,2
C00001903,20400.0,1.0,0.0,0.0,64800.0,4.0,0.0,0.0,0.0,0.0,3
C00001904,15600.0,1.0,13900.0,2.0,40000.0,3.0,47700.0,4.0,0.0,0.0,2
C00001905,0.0,0.0,2280.0,1.0,0.0,0.0,12300.0,1.0,0.0,0.0,3
C00001906,15600.0,2.0,0.0,0.0,0.0,0.0,134700.0,5.0,0.0,0.0,1
C00001907,5890.0,1.0,3260.0,2.0,163500.0,4.0,31100.0,3.0,18000.0,1.0,2
C00001908,9800.0,1.0,980.0,1.0,49500.0,2.0,29000.0,1.0,20800.0,1.0,0
C00001909,25490.0,2.0,6980.0,2.0,34100.0,2.0,34300.0,3.0,0.0,0.0,1
C00001910,0.0,0.0,0.0,0.0,33000.0,2.0,15900.0,1.0,21000.0,1.0,0
C00001911,9800.0,1.0,0.0,0.0,0.0,0.0,30500.0,2.0,20800.0,1.0,0
C00001912,6800.0,1.0,0.0,0.0,34300.0,2.0,18400.0,1.0,18000.0,1.0,0
C00001913,0.0,0.0,0.0,0.0,206700.0,6.0,36000.0,2.0,0.0,0.0,2
C00001914,9800.0,1.0,0.0,0.0,34100.0,2.0,26000.0,2.0,0.0,0.0,3
C00001915,24400.0,3.0,3380.0,2.0,95600.0,5.0,52700.0,3.0,58000.0,2.0,2
C00001916,17600.0,2.0,6540.0,1.0,34100.0,2.0,0.0,0.0,0.0,0.0,1
C00001917,6800.0,1.0,1200.0,1.0,14300.0,1.0,22300.0,2.0,0.0,0.0,3
C00001918,13600.0,2.0,0.0,0.0,20000.0,1.0,36800.0,1.0,38900.0,1.0,0
C00001919,0.0,0.0,10560.0,1.0,33000.0,1.0,7600.0,1.0,31900.0,1.0,0
C00001920,25490.0,3.0,0.0,0.0,54600.0,3.0,33500.0,2.0,89600.0,4.0,0
C00001921,39200.0,1.0,0.0,0.0,56500.0,3.0,10000.0,1.0,59400.0,1.0,1
C00001922,0.0,0.0,2280.0,1.0,30800.0,2.0,0.0,0.0,71500.0,2.0,0
C00001923,9800.0,1.0,0.0,0.0,57900.0,3.0,8700.0,1.0,0.0,0.0,3
C00001924,15600.0,2.0,1200.0,1.0,34300.0,2.0,0.0,0.0,0.0,0.0,3
C00001925,17000.0,2.0,10360.0,3.0,68700.0,4.0,73800.0,5.0,0.0,0.0,2
C00001926,0.0,0.0,0.0,0.0,36500.0,2.0,54600.0,3.0,0.0,0.0,3
C00001927,17670.0,2.0,0.0,0.0,16500.0,1.0,18400.0,1.0,0.0,0.0,3
C00001928,20000.0,2.0,980.0,1.0,34300.0,2.0,16000.0,1.0,0.0,0.0,1
C00001929,0.0,0.0,0.0,0.0,33000.0,1.0,0.0,0.0,0.0,0.0,3
C00001930,0.0,0.0,2180.0,1.0,16500.0,1.0,17900.0,2.0,16800.0,1.0,0
C00001931,0.0,0.0,2180.0,1.0,51100.0,3.0,11900.0,2.0,0.0,0.0,3
C00001932,10200.0,1.0,3380.0,2.0,61600.0,4.0,55400.0,4.0,0.0,0.0,2
C00001933,9800.0,1.0,2180.0,1.0,61000.0,2.0,54500.0,4.0,0.0,0.0,3
C00001934,0.0,0.0,1200.0,1.0,14300.0,1.0,0.0,0.0,38900.0,1.0,0
C00001935,32180.0,2.0,3260.0,2.0,86700.0,3.0,8900.0,1.0,0.0,0.0,1
